job_id,title,url,location,job_type,salary,total_fields,common_fields,unique_fields
social-growth-strategist-content-lead-hr59612,Social Growth Strategist & Content Lead - (HR59612),https://saganrecruitment.com/job/social-growth-strategist-content-lead-hr59612/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
sales-development-representative-sdr-hr67938,Sales Development Representative (SDR) - (HR67938),https://saganrecruitment.com/job/sales-development-representative-sdr-hr67938/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
bookkeeper-senior-level-hr88399,Bookkeeper (Senior-Level) - (HR88399),https://saganrecruitment.com/job/bookkeeper-senior-level-hr88399/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
customer-service-representative-full-time-wg14193,Customer Service Representative (Full-Time) - (WG14193),https://saganrecruitment.com/job/customer-service-representative-full-time-wg14193/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
property-maintenance-coordinator-hr86751,Property Maintenance Coordinator - (HR86751),https://saganrecruitment.com/job/property-maintenance-coordinator-hr86751/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
insurance-verification-specialist-hr72561,Insurance Verification Specialist - (HR72561),https://saganrecruitment.com/job/insurance-verification-specialist-hr72561/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
project-manager-hr64642,Project Manager - (HR64642),https://saganrecruitment.com/job/project-manager-hr64642/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
accountant-hr82128,Accountant - (HR82128),https://saganrecruitment.com/job/accountant-hr82128/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
demand-generation-manager-multi-location-hr64963,Multi-Location Marketing Manager - (HR64963),https://saganrecruitment.com/job/demand-generation-manager-multi-location-hr64963/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
email-marketing-designer-klaviyo-focus-hr85424,Email Marketing Designer (Klaviyo Focus)-(HR85424),https://saganrecruitment.com/job/email-marketing-designer-klaviyo-focus-hr85424/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
client-services-associate-hr95911,Client Services Associate - (HR95911),https://saganrecruitment.com/job/client-services-associate-hr95911/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
bilingual-client-intake-scheduling-coordinator-hr74530,Bilingual Client Intake & Scheduling Coordinator - (HR74530),https://saganrecruitment.com/job/bilingual-client-intake-scheduling-coordinator-hr74530/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
finance-reporting-manager-hr72882,Finance & Reporting Manager - (HR72882),https://saganrecruitment.com/job/finance-reporting-manager-hr72882/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
operations-systems-support-coordinator-hr73845,Operations Systems Support Coordinator - (HR73845),https://saganrecruitment.com/job/operations-systems-support-coordinator-hr73845/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
technical-support-specialist-hr37910,Technical Support Specialist - (HR37910),https://saganrecruitment.com/job/technical-support-specialist-hr37910/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
growth-creative-strategist-paid-social-hr87072,Growth Creative Strategist (Paid Social)-(HR87072),https://saganrecruitment.com/job/growth-creative-strategist-paid-social-hr87072/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
inbound-customer-service-booking-representative-hr85745,Inbound Customer Service & Booking Representative - (HR85745),https://saganrecruitment.com/job/inbound-customer-service-booking-representative-hr85745/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
operations-project-coordinator-hr42854,Operations & Project Coordinator - (HR42854),https://saganrecruitment.com/job/operations-project-coordinator-hr42854/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
recruiting-and-people-coordinator-hr50773,Recruiting and People Coordinator - (HR50773),https://saganrecruitment.com/job/recruiting-and-people-coordinator-hr50773/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
leasing-specialist-hr39558,Leasing Specialist - (HR39558),https://saganrecruitment.com/job/leasing-specialist-hr39558/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
personal-injury-civil-litigation-legal-assistant-hr76178,Personal Injury & Civil Litigation Legal Assistant-(HR76178),https://saganrecruitment.com/job/personal-injury-civil-litigation-legal-assistant-hr76178/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
ma-analyst-hr60340,M&A Analyst - (HR60340),https://saganrecruitment.com/job/ma-analyst-hr60340/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
dispatcher-hr52421,Dispatcher - (HR52421),https://saganrecruitment.com/job/dispatcher-hr52421/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
construction-operations-coordinator-hr71555,Construction Operations Coordinator - (HR71555),https://saganrecruitment.com/job/construction-operations-coordinator-hr71555/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
meta-ads-manager-hr41527,Meta Ads Manager - (HR41527),https://saganrecruitment.com/job/meta-ads-manager-hr41527/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
direct-response-funnel-market-hr47798,Direct Response Funnel Market - (HR47798),https://saganrecruitment.com/job/direct-response-funnel-market-hr47798/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
patient-success-coordinator-hr82770,Patient Success Coordinator - (HR82770),https://saganrecruitment.com/job/patient-success-coordinator-hr82770/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
executive-assistant-strategic-operations-wg14190,Executive Assistant (Strategic Operations) - (WG14190),https://saganrecruitment.com/job/executive-assistant-strategic-operations-wg14190/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
medical-billing-denials-specialist-hr96960,Medical Billing & Denials Specialist - (HR96960),https://saganrecruitment.com/job/medical-billing-denials-specialist-hr96960/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
cold-outbound-specialist-e-commerce-agency-hr63636,Cold Outbound Specialist (E-commerce Agency) - (HR63636),https://saganrecruitment.com/job/cold-outbound-specialist-e-commerce-agency-hr63636/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
assistant-property-manager-hr39879,Assistant Property Manager - (HR39879),https://saganrecruitment.com/job/assistant-property-manager-hr39879/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
full-charge-bookkeeper-hr81122,Full Charge Bookkeeper - (HR81122),https://saganrecruitment.com/job/full-charge-bookkeeper-hr81122/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
senior-medical-writer-wg14189,Senior Medical Writer - (WG14189),https://saganrecruitment.com/job/senior-medical-writer-wg14189/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
podcast-thought-leadership-video-editor-hr90689,Podcast & Thought Leadership Video Editor - (HR90689),https://saganrecruitment.com/job/podcast-thought-leadership-video-editor-hr90689/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
night-dispatch-logistics-coordinator-hr86066,Night Dispatch & Logistics Coordinator - (HR86066),https://saganrecruitment.com/job/night-dispatch-logistics-coordinator-hr86066/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
accounting-systems-implementation-manager-hr38552,Accounting Systems Implementation Manager - (HR38552),https://saganrecruitment.com/job/accounting-systems-implementation-manager-hr38552/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
senior-leasing-coordinator-hr36904,Senior Leasing Coordinator - (HR36904),https://saganrecruitment.com/job/senior-leasing-coordinator-hr36904/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
architectural-drafter-revit-hr54026,Architectural Drafter (Revit) - (HR54026),https://saganrecruitment.com/job/architectural-drafter-revit-hr54026/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
senior-cost-segregation-engineer-wg14188,Senior Cost Segregation Engineer - (WG14188),https://saganrecruitment.com/job/senior-cost-segregation-engineer-wg14188/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
it-systems-administrator-hr89362,IT Systems Administrator - (HR89362),https://saganrecruitment.com/job/it-systems-administrator-hr89362/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
human-resource-director-hr51415,Human Resource Director - (HR51415),https://saganrecruitment.com/job/human-resource-director-hr51415/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
tenant-operations-coordinator-hr35577,Tenant Operations Coordinator - (HR35577),https://saganrecruitment.com/job/tenant-operations-coordinator-hr35577/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
controller-hr68901,Controller - (HR68901),https://saganrecruitment.com/job/controller-hr68901/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
hr-admin-coordinator-hr54711,HR & Admin Coordinator - (HR54711),https://saganrecruitment.com/job/hr-admin-coordinator-hr54711/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
performance-marketing-specialist-meta-ads-focus-hr97602,Performance Marketing Specialist (Meta Ads Focus) - (HR97602),https://saganrecruitment.com/job/performance-marketing-specialist-meta-ads-focus-hr97602/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
project-manager-hr80437,Project Manager (Branding & Web Design) - (HR80437),https://saganrecruitment.com/job/project-manager-hr80437/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
property-onboarding-rent-ready-coordinator-hr57001,Property Onboarding & Rent-Ready Coordinator - (HR57001),https://saganrecruitment.com/job/property-onboarding-rent-ready-coordinator-hr57001/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
revenue-cycle-specialist-wg14186,Revenue Cycle Specialist  - (WG14186),https://saganrecruitment.com/job/revenue-cycle-specialist-wg14186/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
construction-estimator-hr39515,Construction Estimator - (HR39515),https://saganrecruitment.com/job/construction-estimator-hr39515/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
signage-operations-project-manager-hr31118a,Signage Project Manager - (HR31118),https://saganrecruitment.com/job/signage-operations-project-manager-hr31118a/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
civil-law-legal-associate-hr31727,Property Law Research Associate - (HR31727),https://saganrecruitment.com/job/civil-law-legal-associate-hr31727/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
senior-autocad-mep-designer-wg14184,Senior AutoCAD MEP Designer - (WG14184),https://saganrecruitment.com/job/senior-autocad-mep-designer-wg14184/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
account-management-professionals-ap00013,Account Management Professionals - (AP00013),https://saganrecruitment.com/job/account-management-professionals-ap00013/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
inbound-sales-support-specialist-hr31959,Inbound Sales & Support Specialist - (HR31959),https://saganrecruitment.com/job/inbound-sales-support-specialist-hr31959/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
sales-development-representative-sl-00004,Sales Development Representative – (SL 00004),https://saganrecruitment.com/job/sales-development-representative-sl-00004/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
executive-virtual-assistant-bilingual-spanish-english-sp00001,Executive/Virtual Assistant (Bilingual – Spanish & English) - (SP00001),https://saganrecruitment.com/job/executive-virtual-assistant-bilingual-spanish-english-sp00001/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
digital-project-manager-hr82727,Digital Project Manager - (HR82727),https://saganrecruitment.com/job/digital-project-manager-hr82727/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
email-marketing-specialist-klaviyo-sms-hr89319,Email Marketing Specialist (Klaviyo/SMS) - (HR89319),https://saganrecruitment.com/job/email-marketing-specialist-klaviyo-sms-hr89319/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
construction-project-coordinator-hr55310,Construction Project Coordinator - (HR55310),https://saganrecruitment.com/job/construction-project-coordinator-hr55310/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
sales-operations-specialist-hr31531,Sales Operations Specialist - (HR31531),https://saganrecruitment.com/job/sales-operations-specialist-hr31531/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
tenant-operations-coordinator-hr83369,Tenant Operations Coordinator - (HR83369),https://saganrecruitment.com/job/tenant-operations-coordinator-hr83369/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
social-media-manager-content-creator-hr60254,Social Media Manager & Content Creator - (HR60254),https://saganrecruitment.com/job/social-media-manager-content-creator-hr60254/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
technical-operations-specialist-hr56273,Technical Operations Specialist - (HR56273),https://saganrecruitment.com/job/technical-operations-specialist-hr56273/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
customer-service-representative-csr-scheduler-hr59440,Appointment Setter & Scheduler - (HR59440),https://saganrecruitment.com/job/customer-service-representative-csr-scheduler-hr59440/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
executive-assistant-hr39108,Executive Assistant - (HR39108),https://saganrecruitment.com/job/executive-assistant-hr39108/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
sr-executive-and-operations-assistant-hr77654,Sr Executive and Operations Assistant - (HR77654),https://saganrecruitment.com/job/sr-executive-and-operations-assistant-hr77654/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
outbound-sales-lead-player-coach-hr41954,Outbound Call Center Manager (Home Services) - (HR41954),https://saganrecruitment.com/job/outbound-sales-lead-player-coach-hr41954/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
dispatch-assistant-hr92721,Field Services Dispatcher (Home Services) – LATAM - (HR92721),https://saganrecruitment.com/job/dispatch-assistant-hr92721/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
sales-representative-hr54946,Sales Representative - (HR54946),https://saganrecruitment.com/job/sales-representative-hr54946/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
real-estate-valuation-analyst-underwriter-hr80715,Real Estate Valuation Analyst/Underwriter - (HR80715),https://saganrecruitment.com/job/real-estate-valuation-analyst-underwriter-hr80715/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
commercial-property-accountant-ap00040,Commercial Property Accountant - (AP00040),https://saganrecruitment.com/job/commercial-property-accountant-ap00040/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
senior-commercial-leasing-specialist-commercial-leasing-manager-hr79388,Senior Commercial Leasing Specialist / Commercial Leasing Manager - (HR79388),https://saganrecruitment.com/job/senior-commercial-leasing-specialist-commercial-leasing-manager-hr79388/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
property-bookkeeper-ap00036,Property Bookkeeper - (AP00036),https://saganrecruitment.com/job/property-bookkeeper-ap00036/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
autocad-designer-ap00037,AutoCAD Designer - (AP00037),https://saganrecruitment.com/job/autocad-designer-ap00037/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
senior-accountant-multi-entity-ap00038,Senior Accountant - Multi-Entity (AP00038),https://saganrecruitment.com/job/senior-accountant-multi-entity-ap00038/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
executive-assistant-latam-ap00039,Executive Assistant - LATAM - (AP00039),https://saganrecruitment.com/job/executive-assistant-latam-ap00039/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
appointment-setter-ap00042,Appointment Setter - (AP00042),https://saganrecruitment.com/job/appointment-setter-ap00042/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
business-development-representative-ap00041,Business Development Representative - (AP00041),https://saganrecruitment.com/job/business-development-representative-ap00041/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
us-tax-associate-ap00034,US Tax Associate - (AP00034),https://saganrecruitment.com/job/us-tax-associate-ap00034/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
property-management-accountant-ap00032,Property Management Accountant - (AP00032),https://saganrecruitment.com/job/property-management-accountant-ap00032/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
property-management-coordinator-ap00031,Property Management Coordinator - (AP00031),https://saganrecruitment.com/job/property-management-coordinator-ap00031/,,,,16,Age|academic-level|cand_cover_letter|cand_woutreg_cv_file|candidate_apply_cover|gender|industry|job_id|pt_user_fname|pt_user_lname|salary|terms_cond_check|user_email|user_job_title|user_phone|user_salary,
